number_of_elements,wtd_gmean_atomic_radius,wtd_gmean_atomic_mass,wtd_std_atomic_mass,gmean_atomic_mass,entropy_atomic_mass,std_fie,wtd_gmean_Density,wtd_mean_Valence,wtd_mean_Valence,wtd_mean_fie,critical_temp
5,89.78980059,34.66292049,44.32349394,50.69778432,1.383686271,292.0060999,66.88655067,2.092951201,2.092951201,998.8660728,85
5,89.30238881,34.27152494,44.30491808,50.69778432,1.383686271,292.0060999,64.72047995,2.100076982,2.100076982,999.5095458,73
5,89.11838775,34.02649697,44.32987885,50.69778432,1.383686271,292.0060999,63.93823041,2.107692308,2.107692308,998.46,42
5,90.27235689,35.19021024,44.26371243,59.22342104,1.447755744,279.7887389,68.96138239,2.077700078,2.077700078,1000.428671,55
5,90.51422416,35.27669199,44.28601445,59.22342104,1.447755744,279.7887389,70.00876899,2.07800312,2.07800312,999.1405616,45
5,90.12742717,35.14329394,44.25199501,59.27173424,1.448003392,279.2013854,68.34484175,2.080620155,2.080620155,1001.244341,93.4
5,90.04942909,35.09437103,44.23739639,59.27173424,1.448003392,279.2013854,67.93582487,2.085139319,2.085139319,1001.757508,94.3
5,90.50908551,35.29967996,44.29437895,59.27173424,1.448003392,279.2013854,70.0114569,2.093603744,2.093603744,999.3800312,73
5,90.49760284,35.25719961,44.28054583,59.27173424,1.448003392,279.2013854,69.79575985,2.109119252,2.109119252,999.7266563,53
5,90.30815385,35.1286639,44.24215763,59.27173424,1.448003392,279.2013854,68.74648476,2.124223602,2.124223602,1001.044876,22
5,89.87150957,34.93418159,44.18563302,59.22342104,1.447755744,279.7887389,66.92470373,2.077101002,2.077101002,1002.703701,40
5,90.50581527,35.3501287,44.3122367,60.51522055,1.453747136,282.3952592,70.10378961,2.078064012,2.078064012,1000.288134,55
5,90.58080972,35.4018519,44.32833462,60.51522055,1.453747136,282.3952592,70.40675082,2.078186083,2.078186083,1001.056216,45
5,90.79194659,35.52030371,44.36222616,60.51522055,1.453747136,282.3952592,71.36463882,2.078492936,2.078492936,1001.093721,45
4,90.34201183,35.25519546,44.28397132,59.35667247,1.199540745,311.7434923,69.38186643,2.077821012,2.077821012,1000.010506,92
4,155.3379102,74.02066485,48.64941828,68.45176101,1.168103274,314.899087,1930.858128,2.142857143,2.142857143,735.3285714,96.4
5,154.6987141,73.07640779,48.00396918,71.91646802,1.432318626,297.5266751,1915.000523,2.142857143,2.142857143,736.6571429,94.7
5,154.0621482,72.1441963,47.30710602,71.91646802,1.432318626,297.5266751,1899.273153,2.142857143,2.142857143,737.9857143,92.4
5,153.4282017,71.22387672,46.55652013,71.91646802,1.432318626,297.5266751,1883.674947,2.142857143,2.142857143,739.3142857,89.4
5,152.7968638,70.31529736,45.74956739,71.91646802,1.432318626,297.5266751,1868.204845,2.142857143,2.142857143,740.6428571,90.7
5,152.1681238,69.41830844,44.88320767,71.91646802,1.432318626,297.5266751,1852.861794,2.142857143,2.142857143,741.9714286,88.6
4,93.1964746,41.7077096,56.53445782,42.44841406,1.073149006,325.276198,95.77219974,2.3475,2.3475,951.961875,16
4,95.62709404,40.81937953,56.09268472,42.44841406,1.073149006,325.276198,104.1241822,2.298795181,2.298795181,935.4668675,18
5,135.2881799,60.16110851,61.81330799,59.50608142,1.311510373,276.0631478,1288.385292,2.5,2.5,774.0666667,75
5,135.2881799,60.16110851,61.81330799,59.50608142,1.311510373,276.0631478,1288.385292,2.5,2.5,774.0666667,70
4,89.68519077,34.93526616,44.19212522,59.35667247,1.199540745,311.7434923,66.34216896,2.076923077,2.076923077,1003.623077,91.3
4,90.127451,36.63598859,52.95105755,69.27269554,1.161762834,318.1232348,69.88510031,2.076923077,2.076923077,1000.438462,92.1
4,90.48684292,36.37626079,50.76577001,67.68930284,1.173513988,323.9929581,68.92903316,2.076923077,2.076923077,997.8307692,92.6
4,89.68519077,34.93526616,44.19212522,59.35667247,1.199540745,311.7434923,66.34216896,2.076923077,2.076923077,1003.623077,88.1
4,155.1467239,73.65997412,47.64938068,67.86910795,1.172280292,322.7705871,1821.038069,2.142857143,2.142857143,728.5714286,94
4,90.56546128,35.36416735,44.31415642,59.35667247,1.199540745,311.7434923,70.44217403,2.078125,2.078125,998.7875,79
4,152.6287035,73.1132338,46.28261861,66.98998734,1.178059558,325.5704638,1898.134268,2.142857143,2.142857143,726.3714286,82.5
5,135.2881799,60.16110851,61.81330799,59.50608142,1.311510373,276.0631478,1288.385292,2.5,2.5,774.0666667,105
4,84.18059881,35.65588427,52.13676921,59.31009613,1.197273033,314.5059658,53.10407039,2.257142857,2.257142857,1011.597143,35.7
4,87.6837095,33.42416709,42.62774663,59.35667247,1.199540745,311.7434923,48.32629925,2.171428571,2.171428571,1019.697143,75
5,83.10730889,32.64976921,50.1113694,65.72105999,1.402549972,281.9030571,41.24399014,2.078666667,2.078666667,1043.642533,42
4,87.6837095,33.42416709,42.62774663,59.35667247,1.199540745,311.7434923,48.32629925,2.171428571,2.171428571,1019.697143,94.5
4,90.127451,36.67552162,53.31822319,69.51592978,1.159784345,316.9823418,70.04843375,2.076923077,2.076923077,1000.976923,90
5,90.09650513,36.69955208,53.55352965,83.42645642,1.419140286,292.7548558,69.61598933,2.076923077,2.076923077,1001.4,87.6
5,90.08041748,36.71205414,53.6753899,83.42645642,1.419140286,292.7548558,69.39217434,2.076923077,2.076923077,1001.62,88.3
5,90.06556989,36.72359828,53.78757582,83.42645642,1.419140286,292.7548558,69.18621461,2.076923077,2.076923077,1001.823077,89.3
5,90.04948776,36.73610853,53.90878722,83.42645642,1.419140286,292.7548558,68.96378134,2.076923077,2.076923077,1002.043077,87.8
5,90.03464526,36.74766024,54.02037809,83.42645642,1.419140286,292.7548558,68.75909311,2.076923077,2.076923077,1002.246154,86.3
4,90.00373126,36.77173797,54.25195247,70.11038829,1.15476159,313.5604487,68.33460844,2.076923077,2.076923077,1002.669231,88.5
5,153.4161625,68.10381676,40.67105022,58.63710174,1.44461203,279.1810982,1776.794861,2.157142857,2.157142857,738.5585714,90
5,153.5765053,67.97824799,40.72942564,58.63710174,1.44461203,279.1810982,1773.518327,2.171428571,2.171428571,738.76,66
5,153.7370158,67.85291074,40.78742079,58.63710174,1.44461203,279.1810982,1770.247836,2.185714286,2.185714286,738.9614286,44
5,153.8976939,67.72780458,40.84503726,58.63710174,1.44461203,279.1810982,1766.983376,2.2,2.2,739.1628571,22
5,153.3155771,68.15223368,40.64693311,59.22342104,1.447755744,279.7887389,1779.929441,2.142857143,2.142857143,738.2314286,80
5,153.3751902,68.07493764,40.68142573,59.22342104,1.447755744,279.7887389,1779.781446,2.142857143,2.142857143,738.1057143,73
5,153.3592437,68.1562034,40.64503042,59.27173424,1.448003392,279.2013854,1779.906595,2.171428571,2.171428571,738.5442857,88
5,153.5659655,68.00961213,40.71010654,59.27173424,1.448003392,279.2013854,1779.564939,2.228571429,2.228571429,738.9185714,50
5,153.669431,67.93643477,40.74244575,59.27173424,1.448003392,279.2013854,1779.394136,2.257142857,2.257142857,739.1057143,15
5,153.2102214,68.25735587,40.60131985,60.51522055,1.453747136,282.3952592,1774.312804,2.142857143,2.142857143,740.6542857,58
5,153.1644694,68.28510554,40.59032695,60.51522055,1.453747136,282.3952592,1768.566829,2.142857143,2.142857143,742.9514286,50
4,154.8572671,74.36875512,49.69090056,69.01608234,1.163801064,319.2888269,1952.789101,2.142857143,2.142857143,731.4428571,91.2
4,153.2559871,68.22961748,40.61229287,59.35667247,1.199540745,311.7434923,1780.077447,2.142857143,2.142857143,738.3571429,90.8
4,153.2559871,68.22961748,40.61229287,59.35667247,1.199540745,311.7434923,1780.077447,2.142857143,2.142857143,738.3571429,91.5
4,84.1108347,35.77343242,52.53320698,59.31009613,1.197273033,314.5059658,53.42701749,2.264285714,2.264285714,1011.540714,40
5,89.65867043,34.95022696,44.20204255,61.29864157,1.456707899,291.8284743,66.21456576,2.081538462,2.081538462,1002.855538,87
5,89.61890461,34.97268017,44.21687993,61.29864157,1.456707899,291.8284743,66.02362101,2.088461538,2.088461538,1001.704231,75
5,89.55266745,35.01013424,44.24150596,61.29864157,1.456707899,291.8284743,65.7066026,2.1,2.1,999.7853846,66
4,89.77161548,34.97732928,44.20447902,59.35667247,1.199540745,311.7434923,66.73564454,2.077041602,2.077041602,1003.146225,92
5,89.74574645,34.8936318,44.17847378,58.63710174,1.44461203,279.1810982,66.26309296,2.086153846,2.086153846,1003.753231,70
4,90.33917611,36.5018478,51.77436164,68.45176101,1.168103274,314.899087,69.31121832,2.076923077,2.076923077,1001.992308,94.7
4,90.27928899,36.40596498,50.99645008,67.86910795,1.172280292,322.7705871,67.15985261,2.076923077,2.076923077,998.3538462,94.5
4,152.6287035,73.1132338,46.28261861,66.98998734,1.178059558,325.5704638,1898.134268,2.142857143,2.142857143,726.3714286,90
4,151.735123,73.21593073,46.50119373,66.98998734,1.178059558,325.5704638,1936.021154,2.171428571,2.171428571,727.2,60
4,152.2706416,73.15429528,46.37027331,66.98998734,1.178059558,325.5704638,1913.199229,2.154285714,2.154285714,726.7028571,86
4,151.2014877,73.27761812,46.63144524,66.98998734,1.178059558,325.5704638,1959.115315,2.188571429,2.188571429,727.6971429,20
5,153.4336197,68.35024695,40.60622704,65.34218983,1.462780669,282.2324333,1781.126197,2.16,2.16,738.0991429,76
5,153.6114582,68.47108969,40.59968498,65.34218983,1.462780669,282.2324333,1782.175564,2.177142857,2.177142857,737.8411429,63
5,153.8786026,68.6527545,40.58897845,65.34218983,1.462780669,282.2324333,1783.750774,2.202857143,2.202857143,737.4541429,52.5
5,154.1462115,68.83490131,40.57719904,65.34218983,1.462780669,282.2324333,1785.327376,2.228571429,2.228571429,737.0671429,50
5,153.2422559,68.23793782,40.60900305,60.51522055,1.453747136,282.3952592,1778.346091,2.142857143,2.142857143,739.0462857,79
5,153.228526,68.24625916,40.60571144,60.51522055,1.453747136,282.3952592,1776.616418,2.142857143,2.142857143,739.7354286,62
5,153.2079335,68.25874309,40.60077068,60.51522055,1.453747136,282.3952592,1774.025062,2.142857143,2.142857143,740.7691429,52
5,153.1873437,68.2712293,40.59582588,60.51522055,1.453747136,282.3952592,1771.437487,2.142857143,2.142857143,741.8028571,38
5,153.1207114,67.97959277,40.75140496,50.69778432,1.383686271,292.0060999,1770.949918,2.147142857,2.147142857,737.638,81
5,152.9855552,67.73048426,40.88944322,50.69778432,1.383686271,292.0060999,1761.869192,2.151428571,2.151428571,736.9188571,58
5,152.794473,67.36414698,41.11864433,50.69778432,1.383686271,292.0060999,1744.252888,2.158082976,2.158082976,735.8270386,42
5,152.5808017,66.98862245,41.29722234,50.69778432,1.383686271,292.0060999,1734.905433,2.164285714,2.164285714,734.7614286,33
5,152.9712069,68.23518753,40.62801807,70.35897547,1.445824393,296.615154,1787.214384,2.15,2.15,738.6328571,91
5,152.403233,68.24632899,40.65944084,70.35897547,1.445824393,296.615154,1801.574215,2.164285714,2.164285714,739.1842857,88
5,151.8373681,68.25747227,40.69082685,70.35897547,1.445824393,296.615154,1816.049424,2.178571429,2.178571429,739.7357143,76
5,151.2736041,68.26861737,40.72217618,70.35897547,1.445824393,296.615154,1830.640937,2.192857143,2.192857143,740.2871429,64
4,89.68519077,34.93526616,44.19212522,59.35667247,1.199540745,311.7434923,66.34216896,2.076923077,2.076923077,1003.623077,92.5
4,89.4873423,36.26021023,49.90972967,66.98998734,1.178059558,325.5704638,68.67620662,2.076923077,2.076923077,997.1692308,67
4,90.48684292,36.37626079,50.76577001,67.68930284,1.173513988,323.9929581,68.92903316,2.076923077,2.076923077,997.8307692,76
4,90.27928899,36.40596498,50.99645008,67.86910795,1.172280292,322.7705871,67.15985261,2.076923077,2.076923077,998.3538462,92
4,90.33917611,36.5018478,51.77436164,68.45176101,1.168103274,314.899087,69.31121832,2.076923077,2.076923077,1001.992308,86
4,90.18855475,36.59417676,52.57294242,69.01608234,1.163801064,319.2888269,69.73401561,2.076923077,2.076923077,999.9,92
4,90.127451,36.63598859,52.95105755,69.27269554,1.161762834,318.1232348,69.88510031,2.076923077,2.076923077,1000.438462,91
4,90.127451,36.67552162,53.31822319,69.51592978,1.159784345,316.9823418,70.04843375,2.076923077,2.076923077,1000.976923,91
4,90.00373126,36.70364796,53.58524361,69.68934187,1.158346429,315.7090512,70.19747991,2.076923077,2.076923077,1001.592308,92
4,90.00373126,36.77173797,54.25195247,70.11038829,1.15476159,313.5604487,68.33460844,2.076923077,2.076923077,1002.669231,91
5,86.37802022,27.11916065,44.5066822,26.27015125,1.217666928,347.2219613,41.39333156,2,2,1025.6,90
5,86.37802022,27.11916065,44.5066822,26.27015125,1.217666928,347.2219613,41.39333156,2,2,1025.6,43.05
4,90.33917611,36.5018478,51.77436164,68.45176101,1.168103274,314.899087,69.31121832,2.076923077,2.076923077,1001.992308,93
4,90.18855475,36.59417676,52.57294242,69.01608234,1.163801064,319.2888269,69.73401561,2.076923077,2.076923077,999.9,94
4,90.48684292,36.37626079,50.76577001,67.68930284,1.173513988,323.9929581,68.92903316,2.076923077,2.076923077,997.8307692,92
4,90.127451,36.63598859,52.95105755,69.27269554,1.161762834,318.1232348,69.88510031,2.076923077,2.076923077,1000.438462,93.5
4,89.68519077,34.93526616,44.19212522,59.35667247,1.199540745,311.7434923,66.34216896,2.076923077,2.076923077,1003.623077,93.5
4,89.4873423,36.26021023,49.90972967,66.98998734,1.178059558,325.5704638,68.67620662,2.076923077,2.076923077,997.1692308,88
5,93.6761751,38.25212037,49.10877139,57.81149035,1.364531443,304.9053191,119.7102147,2.384615385,2.384615385,973.0076923,69
5,99.04399337,41.13405254,49.62675919,57.81149035,1.364531443,304.9053191,173.1368285,2.416666667,2.416666667,944.6666667,56
5,94.5051922,38.40588198,50.19820797,58.41763376,1.357244707,302.0579481,117.0670421,2.384615385,2.384615385,974.1923077,85
4,90.33917611,36.5018478,51.77436164,68.45176101,1.168103274,314.899087,69.31121832,2.076923077,2.076923077,1001.992308,92
5,94.56788259,38.507032,50.97844332,58.81850058,1.352067819,293.9478226,120.8171102,2.384615385,2.384615385,977.8307692,92
4,90.16489342,35.16886601,44.25966474,59.35667247,1.199540745,311.7434923,68.55093022,2.077579519,2.077579519,1000.982079,92
5,89.16886514,34.68040137,44.07617691,52.47855715,1.399446199,290.6393022,64.55566934,2.085171103,2.085171103,1006.436654,90
5,88.7080117,34.45294652,43.96594317,52.47855715,1.399446199,290.6393022,63.03518438,2.093303236,2.093303236,1008.958089,89
5,88.49725665,34.3434322,43.85288209,52.47855715,1.399446199,290.6393022,63.1146611,2.110447761,2.110447761,1010.048358,89
4,153.2559871,68.22961748,40.61229287,59.35667247,1.199540745,311.7434923,1780.077447,2.142857143,2.142857143,738.3571429,91.9
5,153.2445444,68.23655102,40.60955148,60.51522055,1.453747136,282.3952592,1778.634533,2.142857143,2.142857143,738.9314286,82.8
5,153.2331025,68.24348527,40.60680884,60.51522055,1.453747136,282.3952592,1777.192788,2.142857143,2.142857143,739.5057143,74.7
5,153.2216616,68.25042022,40.60406497,60.51522055,1.453747136,282.3952592,1775.752212,2.142857143,2.142857143,740.08,64.9
5,153.2102214,68.25735587,40.60131985,60.51522055,1.453747136,282.3952592,1774.312804,2.142857143,2.142857143,740.6542857,57.6
5,153.1873437,68.2712293,40.59582588,60.51522055,1.453747136,282.3952592,1771.437487,2.142857143,2.142857143,741.8028571,56
5,153.1644694,68.28510554,40.59032695,60.51522055,1.453747136,282.3952592,1768.566829,2.142857143,2.142857143,742.9514286,56.5
5,153.1187311,68.31286649,40.57931415,60.51522055,1.453747136,282.3952592,1762.839462,2.142857143,2.142857143,745.2485714,47.6
4,90.78311452,36.73598428,51.85121354,68.45176101,1.168103274,314.899087,71.42849955,2.07751938,2.07751938,999.5806202,92
5,90.93762416,36.6257847,51.84096057,65.72105999,1.402549972,281.9030571,71.21419725,2.100775194,2.100775194,999.9085271,41
5,90.88270705,36.67165911,51.84195163,66.43236255,1.406935704,281.9201405,71.41733939,2.124031008,2.124031008,999.8852713,33
4,90.12083947,35.1474002,44.25356654,59.35667247,1.199540745,311.7434923,68.3455537,2.07751938,2.07751938,1001.224031,91
5,86.10644382,36.93045322,66.40956839,59.50608142,1.311510373,276.0631478,66.22974441,2.44,2.44,1007.38,87
5,89.77910776,34.82869272,44.1500096,59.22342104,1.447755744,279.7887389,66.32731896,2.076923077,2.076923077,1003.284615,52.3
4,88.25446019,36.08880615,49.25233504,66.36159243,1.181795239,323.8118078,68.45004559,2.107403145,2.107403145,999.9385117,13
4,88.45167195,36.09690637,49.23541118,66.36159243,1.181795239,323.8118078,68.25766399,2.099769762,2.099769762,999.5221028,26
4,88.73315359,36.1502335,49.2324624,66.36159243,1.181795239,323.8118078,68.471296,2.092272203,2.092272203,998.6224913,39
4,89.2294756,36.31835148,49.2641173,66.36159243,1.181795239,323.8118078,69.72275393,2.085073473,2.085073473,996.4998453,52
4,89.53878113,36.38443291,49.26428649,66.36159243,1.181795239,323.8118078,70.05110277,2.07751938,2.07751938,995.4643411,65
5,87.431194,34.99291566,46.73039997,70.35897547,1.445824393,296.615154,63.5137117,2.113079533,2.113079533,1008.45997,25.6
5,87.68260684,35.03126909,46.72231445,70.35897547,1.445824393,296.615154,63.60905172,2.105700264,2.105700264,1007.708532,41.9
5,88.07688397,35.14288813,46.73804546,70.35897547,1.445824393,296.615154,64.34997083,2.098559515,2.098559515,1006.142456,53.1
5,88.62093492,35.33030206,46.77710544,70.35897547,1.445824393,296.615154,65.77354475,2.091603053,2.091603053,1003.738931,64
5,89.07006794,35.46703408,46.79874119,70.35897547,1.445824393,296.615154,66.75404927,2.084388186,2.084388186,1001.900153,70.4
5,89.50451139,35.59469936,46.81663103,70.35897547,1.445824393,296.615154,67.65853056,2.077071291,2.077071291,1000.163584,72.2
5,88.43740786,34.77367056,44.25808992,70.35897547,1.445824393,296.615154,66.10872459,2.114635078,2.114635078,1007.108407,28
5,88.55138716,34.73974295,44.22492829,70.35897547,1.445824393,296.615154,65.53825742,2.106870229,2.106870229,1007.164122,46
5,89.1054766,34.92350441,44.25744553,70.35897547,1.445824393,296.615154,67.0067408,2.099923136,2.099923136,1004.751038,60
5,89.5195542,35.03634358,44.26764803,70.35897547,1.445824393,296.615154,67.81645841,2.092628329,2.092628329,1003.143998,78
5,89.67803003,35.02266142,44.24069095,70.35897547,1.445824393,296.615154,67.42348265,2.084876543,2.084876543,1002.965741,93
5,89.57205166,34.94807017,44.21311615,70.35897547,1.445824393,296.615154,66.65536073,2.082724125,2.082724125,1003.72678,93.2
5,89.72484663,34.99997053,44.22258729,70.35897547,1.445824393,296.615154,67.07841679,2.080956052,2.080956052,1003.056052,90
4,89.90191023,35.04076313,44.22294895,59.35667247,1.199540745,311.7434923,67.3325439,2.077220077,2.077220077,1002.428185,93
4,89.94551824,35.06199877,44.22908917,59.35667247,1.199540745,311.7434923,67.53331403,2.077279753,2.077279753,1002.188099,97
5,89.8567294,35.04153625,44.22892499,70.35897547,1.445824393,296.615154,67.40539933,2.079150579,2.079150579,1002.502703,99
5,90.0299297,35.14895717,44.26553667,70.35897547,1.445824393,296.615154,68.49411098,2.081395349,2.081395349,1001.373643,99
5,89.98450921,35.14973568,44.27152021,70.35897547,1.445824393,296.615154,68.56851067,2.083333333,2.083333333,1001.44845,99
5,89.93911164,35.15051421,44.27750272,70.35897547,1.445824393,296.615154,68.64299117,2.085271318,2.085271318,1001.523256,95
5,89.54109872,35.04694854,44.27072883,70.35897547,1.445824393,296.615154,67.9175994,2.092664093,2.092664093,1003.024324,78
